MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
7c:7a:0e:45:4e:c7,,Uncategorized;10,2025-04-07 10:19:45,,7936,-87,58.14713559394097,8.010771647650085,90.87527071094371,48,,,BT
11:58:fc:21:0a:c0,,Uncategorized;10,2025-04-07 10:19:45,,7936,-81,58.14713559394097,8.010771647650085,90.87527071094371,48,,,BT
45:fb:a4:68:fe:95,,Uncategorized;10,2025-04-07 10:19:46,,7936,-63,58.147137632559826,8.010773594960561,92.85053506607079,48,,,BT
14:3f:a6:c9:db:d8,LE_WH-1000XM3,Misc,2025-04-07 10:19:47,,7936,-65,58.14713919079916,8.010776471840959,93.0187752457551,48,,,BT
6d:af:02:c9:68:be,,Uncategorized;10,2025-04-07 10:19:47,,7936,-80,58.14713919079916,8.010776471840959,93.0187752457551,48,,,BT
76:54:a7:f6:ad:59,,Uncategorized;10,2025-04-07 10:19:48,,7936,-57,58.14714063130111,8.010778779458283,93.14576415248692,48,,,BT
57:d6:78:d2:c4:3f,,Uncategorized;10,2025-04-07 10:19:48,,7936,-59,58.14714063130111,8.010778779458283,93.14576415248692,48,,,BT
4e:6c:0d:bf:89:da,,Uncategorized;10,2025-04-07 10:19:49,,7936,-86,58.147142503088226,8.010779391211864,89.3407573037758,48,,,BT
7b:99:71:ab:d5:81,,Uncategorized;10,2025-04-07 10:19:49,,7936,-63,58.147142503088226,8.010779391211864,89.3407573037758,48,,,BT
14:3f:a6:c9:db:d8,LE_WH-1000XM3,Misc,2025-04-07 10:19:55,,7936,-58,58.14715316049066,8.010775604830568,86.91268806868425,48,,,BT
66:ae:b0:99:f8:47,,Uncategorized;10,2025-04-07 10:19:55,,7936,-65,58.14715316049066,8.010775604830568,86.91268806868425,48,,,BT
49:69:eb:e6:eb:ad,,Uncategorized;10,2025-04-07 10:19:56,,7936,-81,58.14715483921142,8.010774016016978,86.81540374180051,48,,,BT
5c:17:cf:fe:f3:e1,Aleksander OPN,Smartphone;10,2025-04-07 10:19:56,,524,-72,58.14715483921142,8.010774016016978,86.81540374180051,48,,,BT
40:b9:3e:80:60:7b,,Uncategorized;10,2025-04-07 10:19:58,,7936,-67,58.147157961821335,8.01076227653424,87.05300471632658,48,,,BT
5c:b4:82:39:a7:f0,,Uncategorized;10,2025-04-07 10:19:58,,7936,-82,58.147157961821335,8.01076227653424,87.05300471632658,48,,,BT
45:fb:a4:68:fe:95,,Uncategorized;10,2025-04-07 10:19:58,,7936,-55,58.147157961821335,8.01076227653424,87.05300471632658,48,,,BT
4d:aa:c0:eb:39:17,,Uncategorized;10,2025-04-07 10:19:58,,7936,-84,58.147157961821335,8.01076227653424,87.05300471632658,48,,,BT
69:d9:f4:0c:6b:e9,,Uncategorized;10,2025-04-07 10:19:58,,7936,-59,58.147157961821335,8.01076227653424,87.05300471632658,48,,,BT
3e:2b:55:0d:01:0d,,Uncategorized;10,2025-04-07 10:19:58,,7936,-77,58.147157961821335,8.01076227653424,87.05300471632658,48,,,BT
6f:59:df:1a:1d:46,,Uncategorized;10,2025-04-07 10:20:25,,7936,-68,58.14719726325035,8.010034078502118,51.01339717706391,32,,,BT
76:39:28:e6:9b:ac,,Uncategorized;10,2025-04-07 10:20:27,,7936,-52,58.147224126283646,8.010010656709774,48.364969891454756,32,,,BT
4c:fb:d4:92:5d:cc,,Uncategorized;10,2025-04-07 10:20:27,,7936,-71,58.147224126283646,8.010010656709774,48.364969891454756,32,,,BT
66:ae:b0:99:f8:47,,Uncategorized;10,2025-04-07 10:20:27,,7936,-57,58.147224126283646,8.010010656709774,48.364969891454756,32,,,BT
47:1f:9f:59:f0:14,,Uncategorized;10,2025-04-07 10:20:34,,7936,-70,58.14725927746964,8.009983733533481,49.47682883730246,48,,,BT
bc:6e:e2:98:a6:a6,VGS222087,Laptop;10,2025-04-07 10:20:35,,268,-85,58.147265212667165,8.009979242152202,50.234550362278945,48,,,BT
71:f8:97:11:1c:67,,Uncategorized;10,2025-04-07 10:20:43,,7936,-55,58.14727986455879,8.009985550597479,53.36569529321208,48,,,BT
7d:83:99:80:fd:bb,,Uncategorized;10,2025-04-07 10:20:44,,7936,-82,58.14729684206853,8.010000712347153,52.72826469397655,48,,,BT
7c:83:b8:7d:cc:c9,,Uncategorized;10,2025-04-07 10:20:44,,7936,-84,58.14729684206853,8.010000712347153,52.72826469397655,48,,,BT
4b:d7:cd:fc:68:10,Jabra Elite 4 Active,Uncategorized;10,2025-04-07 10:20:45,,7936,-84,58.14731296971861,8.010014579319979,53.85665978283994,48,,,BT
60:22:32:8d:bf:b4,2ITA,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:20:45,48,5240,-47,58.14731296971861,8.010014579319979,53.85665978283994,48,,,WIFI
66:22:32:8d:bf:b4,2ITB,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:20:45,48,5240,-49,58.14731296971861,8.010014579319979,53.85665978283994,48,,,WIFI
f2:ed:13:4f:c0:5d,Telia-9C76A0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2025-04-07 10:20:45,100,5500,-94,58.14731296971861,8.010014579319979,53.85665978283994,48,,,WIFI
f2:ed:13:4f:c0:5e,,[RSN-SAE-CCMP][ESS][MFPR][MFPC],2025-04-07 10:20:45,100,5500,-94,58.14731296971861,8.010014579319979,53.85665978283994,48,,,WIFI
6a:22:32:8d:bf:b4,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:20:45,48,5240,-48,58.14731296971861,8.010014579319979,53.85665978283994,48,,,WIFI
35:65:71:fe:c7:eb,,Uncategorized;10,2025-04-07 10:20:49,,7936,-70,58.147363590280015,8.010053461142249,59.406084049400015,48,,,BT
75:28:37:eb:3a:75,,Uncategorized;10,2025-04-07 10:20:57,,7936,-71,58.14742083975468,8.010080160222081,57.303182440015654,48,,,BT
35:65:71:fe:c7:eb,,Uncategorized;10,2025-04-07 10:20:57,,7936,-62,58.14742083975468,8.010080160222081,57.303182440015654,48,,,BT
a2:05:d6:ba:9d:16,ITService,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][MFPC],2025-04-07 10:20:57,6,2437,-85,58.14742083975468,8.010080160222081,57.303182440015654,48,,,WIFI
a8:63:7d:fd:08:c1,dlink_DWR-960_FD08C1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2025-04-07 10:20:57,4,2427,-83,58.14742083975468,8.010080160222081,57.303182440015654,48,,,WIFI
60:22:32:8d:bc:93,2ITA,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:20:57,1,2412,-68,58.14742083975468,8.010080160222081,57.303182440015654,48,,,WIFI
66:f7:4a:56:65:5a,Jabra Elite 4 Active,Uncategorized;10,2025-04-07 10:20:59,,7936,-87,58.14742971387674,8.010082844848442,57.33191080491452,48,,,BT
0c:ea:14:37:86:6a,LærlingLab,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:21:03,11,2462,-89,58.147443382693524,8.010086387100953,58.02747678755258,48,,,WIFI
0e:ea:14:97:86:6a,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:21:03,40,5200,-93,58.147443382693524,8.010086387100953,58.02747678755258,48,,,WIFI
66:22:32:8d:bc:93,2ITB,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:21:03,1,2412,-68,58.147443382693524,8.010086387100953,58.02747678755258,48,,,WIFI
7c:83:b8:7d:cc:c9,,Uncategorized;10,2025-04-07 10:21:04,,7936,-77,58.147446110427204,8.010087020769728,59.16370373696028,48,,,BT
bc:6e:e2:98:a6:a6,VGS222087,Laptop;10,2025-04-07 10:21:11,,268,-75,58.14746362627957,8.01009058651607,66.33487760056775,32,,,BT
45:3c:47:00:79:47,Jabra Elite 4 Active,Uncategorized;10,2025-04-07 10:21:12,,7936,-87,58.14746526338806,8.010090897162424,66.55785643940885,32,,,BT
50:c2:75:86:17:32,Jabra Elite 4 Active,null;10,2025-04-07 10:21:14,,1028,-93,58.14746796250001,8.010091398119426,67.59289785046782,32,,,BT
2a:62:63:5e:3f:64,,Uncategorized;10,2025-04-07 10:21:16,,7936,-75,58.14746989218082,8.010091749074219,69.66605525029301,32,,,BT
7d:83:99:80:fd:bb,,Uncategorized;10,2025-04-07 10:21:26,,7936,-77,58.147474250440496,8.010092525419331,68.98341844300151,32,,,BT
50:c2:75:86:17:32,Jabra Elite 4 Active,null;10,2025-04-07 10:21:27,,1028,-80,58.14747444050023,8.01009255927515,68.72901321959971,32,,,BT
45:3c:47:00:79:47,Jabra Elite 4 Active,Uncategorized;10,2025-04-07 10:21:30,,7936,-82,58.14747487162178,8.010092636086908,66.87507695509906,32,,,BT
57:17:11:fb:26:c6,,Uncategorized;10,2025-04-07 10:21:34,,7936,-86,58.147475272112466,8.010092707466994,65.16873115877515,32,,,BT
5c:b4:82:39:a7:f0,,Uncategorized;10,2025-04-07 10:21:35,,7936,-76,58.14747535517094,8.010092722306965,64.95721669842149,24,,,BT
06:87:a9:4e:7a:9f,,Uncategorized;10,2025-04-07 10:21:40,,7936,-73,58.14747665780818,8.010048914976547,64.5531304454752,32,,,BT
0e:42:b4:e1:29:3f,,Uncategorized;10,2025-04-07 10:21:44,,7936,-82,58.147477870555996,8.010002180854029,64.75941181020234,32,,,BT
08:d1:88:5a:fd:c4,,Uncategorized;10,2025-04-07 10:21:48,,7936,-80,58.147478729030134,8.009968799463982,65.4521636180384,32,,,BT
7b:99:71:ab:d5:81,,Uncategorized;10,2025-04-07 10:21:50,,7936,-58,58.14747903859502,8.009956579552384,65.32636848131858,32,,,BT
4b:06:8d:46:cd:e8,,Uncategorized;10,2025-04-07 10:21:57,,7936,-79,58.147479665890216,8.009931974480681,64.0760381247554,32,,,BT
0e:42:b4:e1:29:3f,,Uncategorized;10,2025-04-07 10:22:00,,7936,-73,58.14747979519489,8.009926862127136,64.08435919093746,32,,,BT
4f:89:81:1d:c9:f7,Jabra Elite 4 Active,Uncategorized;10,2025-04-07 10:22:08,,7936,-80,58.14747997811093,8.009919498146116,64.88483410327322,48,,,BT
21:0e:b5:37:dd:c3,,Uncategorized;10,2025-04-07 10:22:10,,7936,-74,58.14747999842466,8.00991868976916,64.49811532793404,48,,,BT
37:70:e7:fb:5a:6a,,Uncategorized;10,2025-04-07 10:22:11,,7936,-72,58.1474800078284,8.009918315421164,64.23550791174091,48,,,BT
44:d3:d5:97:32:8b,,Uncategorized;10,2025-04-07 10:22:17,,7936,-77,58.14748005298348,8.009916516895775,64.43026462535572,48,,,BT
66:fe:95:ab:8d:aa,Cat S75,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][MFPC],2025-04-07 10:22:28,149,5745,-89,58.14753077890078,8.009603517275826,64.1408296186976,48,,,WIFI
0e:ea:14:a7:86:6a,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:22:28,40,5200,-92,58.14753077890078,8.009603517275826,64.1408296186976,48,,,WIFI
00:3a:7d:75:3e:0c,IKT-Agder_Eksamen,[ESS],2025-04-07 10:22:28,132,5660,-49,58.14753077890078,8.009603517275826,64.1408296186976,48,,,WIFI
60:22:32:8d:bf:b3,2ITA,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:22:28,1,2412,-50,58.14753077890078,8.009603517275826,64.1408296186976,48,,,WIFI
6a:22:32:8d:bc:94,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:22:28,44,5220,-81,58.14753077890078,8.009603517275826,64.1408296186976,48,,,WIFI
00:3a:7d:75:3e:0e,IKT-Agder_Gjest,[ESS],2025-04-07 10:22:28,132,5660,-49,58.14753077890078,8.009603517275826,64.1408296186976,48,,,WIFI
00:3a:7d:75:3e:0f,IKT-Agder_Intern,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2025-04-07 10:22:28,132,5660,-49,58.14753077890078,8.009603517275826,64.1408296186976,48,,,WIFI
72:22:32:8d:bc:94,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:22:28,44,5220,-80,58.14753077890078,8.009603517275826,64.1408296186976,48,,,WIFI
00:3a:7d:a2:7b:7c,IKT-Agder_Eksamen,[ESS],2025-04-07 10:22:28,52,5260,-79,58.14753077890078,8.009603517275826,64.1408296186976,48,,,WIFI
00:3a:7d:a2:7b:7e,IKT-Agder_Gjest,[ESS],2025-04-07 10:22:28,52,5260,-80,58.14753077890078,8.009603517275826,64.1408296186976,48,,,WIFI
00:3a:7d:75:3e:00,IKT-Agder_Intern,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2025-04-07 10:22:28,11,2462,-49,58.14753077890078,8.009603517275826,64.1408296186976,48,,,WIFI
6e:22:32:8d:bc:94,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:22:28,44,5220,-80,58.14753077890078,8.009603517275826,64.1408296186976,48,,,WIFI
00:3a:7d:a2:7b:7f,IKT-Agder_Intern,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2025-04-07 10:22:28,52,5260,-80,58.14753077890078,8.009603517275826,64.1408296186976,48,,,WIFI
00:3a:7d:75:3e:01,IKT-Agder_Gjest,[ESS],2025-04-07 10:22:28,11,2462,-49,58.14753077890078,8.009603517275826,64.1408296186976,48,,,WIFI
66:22:32:8d:bc:94,2ITB,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:22:28,44,5220,-81,58.14753077890078,8.009603517275826,64.1408296186976,48,,,WIFI
6e:1f:ca:24:6e:bd,,Uncategorized;10,2025-04-07 10:22:28,,7936,-71,58.14753077890078,8.009603517275826,64.1408296186976,48,,,BT
57:a6:91:37:e7:99,,Uncategorized;10,2025-04-07 10:22:29,,7936,-60,58.147544819658556,8.009517346151862,64.18257762277422,48,,,BT
4d:81:f7:df:22:5e,JBL TUNE230NC TWS-LE,Uncategorized;10,2025-04-07 10:22:29,,7936,-60,58.147544819658556,8.009517346151862,64.18257762277422,48,,,BT
6c:a3:0a:9d:5c:e8,,Uncategorized;10,2025-04-07 10:22:31,,7936,-63,58.14757178468211,8.00935179386476,64.2969590457704,48,,,BT
6d:af:02:c9:68:be,,Uncategorized;10,2025-04-07 10:22:33,,7936,-81,58.147579057962645,8.009306595479805,64.76642521615229,32,,,BT
5b:53:64:10:35:05,,Uncategorized;10,2025-04-07 10:22:34,,7936,-79,58.14758053151867,8.009297329251106,65.07713366228897,32,,,BT
b4:de:31:f8:5e:01,IKT-Agder_Gjest,[ESS],2025-04-07 10:22:34,11,2462,-88,58.14758053151867,8.009297329251106,65.07713366228897,32,,,WIFI
66:22:32:8d:bf:b3,2ITB,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:22:39,1,2412,-54,58.14758528675401,8.009267905021085,64.71427948788525,32,,,WIFI
38:0e:4d:fb:3e:ae,IKT-Agder_Gjest,[ESS],2025-04-07 10:22:39,140,5700,-89,58.14758528675401,8.009267905021085,64.71427948788525,32,,,WIFI
57:40:a6:25:19:7d,,Uncategorized;10,2025-04-07 10:22:40,,7936,-69,58.14758645574769,8.009260775586538,64.79080598994987,32,,,BT
7d:83:99:80:fd:bb,,Uncategorized;10,2025-04-07 10:22:40,,7936,-70,58.14758645574769,8.009260775586538,64.79080598994987,32,,,BT
5c:17:cf:fe:f3:e1,Aleksander OPN,Smartphone;10,2025-04-07 10:22:41,,524,-76,58.147587348806844,8.009255312860821,64.77009538961653,32,,,BT
14:3f:a6:c9:db:d8,LE_WH-1000XM3,Misc,2025-04-07 10:22:43,,7936,-64,58.147590992532145,8.009233989268331,64.94320194321841,48,,,BT
69:d9:f4:0c:6b:e9,,Uncategorized;10,2025-04-07 10:22:43,,7936,-68,58.147590992532145,8.009233989268331,64.94320194321841,48,,,BT
66:22:32:8d:bf:b3,2ITB,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:22:44,1,2412,-44,58.1475936922638,8.00921803013023,65.04474733715647,48,,,WIFI
4a:59:03:dc:a3:03,,Uncategorized;10,2025-04-07 10:22:46,,7936,-72,58.14759798504859,8.009192798482962,65.25955793246283,48,,,BT
6a:22:32:8d:bc:93,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:22:50,1,2412,-69,58.147603092961305,8.00916303998986,66.32777419321171,48,,,WIFI
9c:05:d6:ba:9d:16,2ITB,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:22:54,6,2437,-87,58.14760535049166,8.009140829470489,66.12736971137329,48,,,WIFI
71:f8:97:11:1c:67,,Uncategorized;10,2025-04-07 10:22:55,,7936,-41,58.14760555561803,8.009137924436114,66.17860722383327,48,,,BT
5c:17:cf:fe:f3:e1,Aleksander OPN,Smartphone;10,2025-04-07 10:22:55,,524,-71,58.14760555561803,8.009137924436114,66.17860722383327,48,,,BT
5b:53:64:10:35:05,,Uncategorized;10,2025-04-07 10:22:58,,7936,-72,58.147606123225614,8.009136706617525,66.12849253533476,48,,,BT
5b:11:bd:4a:82:78,,Uncategorized;10,2025-04-07 10:22:58,,7936,-77,58.147606123225614,8.009136706617525,66.12849253533476,48,,,BT
06:87:a9:4e:7a:9f,,Uncategorized;10,2025-04-07 10:22:59,,7936,-68,58.14760625572429,8.009136741675356,66.58955188332797,48,,,BT
45:fb:a4:68:fe:95,,Uncategorized;10,2025-04-07 10:23:02,,7936,-64,58.147604059973624,8.009159909185444,68.04891214606928,32,,,BT
0e:ea:14:17:86:6a,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:23:09,11,2462,-82,58.147593369171034,8.009231754722446,70.00061654533155,32,,,WIFI
54:fe:47:4b:37:bd,,Uncategorized;10,2025-04-07 10:23:14,,7936,-84,58.147589199573986,8.009241988651292,71.70598527278572,32,,,BT
75:28:37:eb:3a:75,,Uncategorized;10,2025-04-07 10:23:25,,7936,-66,58.14753276424311,8.009588896622654,76.24921624773992,32,,,BT
4e:7d:25:1a:81:5d,,Uncategorized;10,2025-04-07 10:23:27,,7936,-85,58.1475254876042,8.009633804268901,76.76165318067676,48,,,BT
57:a6:91:37:e7:99,,Uncategorized;10,2025-04-07 10:23:27,,7936,-54,58.1475254876042,8.009633804268901,76.76165318067676,48,,,BT
4f:a0:ba:fe:a1:60,,Uncategorized;10,2025-04-07 10:23:28,,7936,-85,58.14752042713046,8.009665045890493,77.0739459602541,32,,,BT
7d:ab:8d:3d:32:3b,,Uncategorized;10,2025-04-07 10:23:32,,7936,-76,58.14750566947632,8.009756132489564,78.38155773367056,48,,,BT
05:26:ba:fa:3f:36,,Uncategorized;10,2025-04-07 10:23:32,,7936,-79,58.14750566947632,8.009756132489564,78.38155773367056,48,,,BT
57:d6:78:d2:c4:3f,,Uncategorized;10,2025-04-07 10:23:32,,7936,-67,58.14750566947632,8.009756132489564,78.38155773367056,48,,,BT
1b:a5:6e:42:3f:ff,,Uncategorized;10,2025-04-07 10:23:39,,7936,-83,58.14749181561328,8.009841612922749,80.91946317635477,32,,,BT
34:c3:a9:41:06:71,,Uncategorized;10,2025-04-07 10:23:40,,7936,-76,58.14749087698619,8.009847394700126,80.85024857131329,48,,,BT
05:26:ba:fa:3f:36,,Uncategorized;10,2025-04-07 10:23:40,,7936,-67,58.14749087698619,8.009847394700126,80.85024857131329,48,,,BT
4f:a0:ba:fe:a1:60,,Uncategorized;10,2025-04-07 10:23:44,,7936,-76,58.14748722201924,8.00986994357968,81.41029752694799,32,,,BT
57:d6:78:d2:c4:3f,,Uncategorized;10,2025-04-07 10:23:48,,7936,-62,58.14748451287471,8.00988663678826,81.43300786504571,32,,,BT
69:d9:f4:0c:6b:e9,,Uncategorized;10,2025-04-07 10:23:55,,7936,-61,58.14748219489558,8.009900935058356,83.36889283434085,32,,,BT
05:26:ba:fa:3f:36,,Uncategorized;10,2025-04-07 10:23:57,,7936,-59,58.14748172720676,8.009903826168092,83.67946323144807,32,,,BT
0e:ea:14:a7:86:6a,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:24:16,40,5200,-87,58.1474802514442,8.009912939143128,81.42510456852946,24,,,WIFI
6a:22:32:8d:bc:94,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:24:16,44,5220,-76,58.1474802514442,8.009912939143128,81.42510456852946,24,,,WIFI
ec:3e:b3:5c:28:6b,ArneBue5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2025-04-07 10:24:16,108,5540,-93,58.1474802514442,8.009912939143128,81.42510456852946,24,,,WIFI
00:3a:7d:a2:7b:7c,IKT-Agder_Eksamen,[ESS],2025-04-07 10:24:16,52,5260,-74,58.1474802514442,8.009912939143128,81.42510456852946,24,,,WIFI
00:3a:7d:a2:7b:7e,IKT-Agder_Gjest,[ESS],2025-04-07 10:24:16,52,5260,-74,58.1474802514442,8.009912939143128,81.42510456852946,24,,,WIFI
6a:22:32:8d:bf:b4,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:24:16,48,5240,-43,58.1474802514442,8.009912939143128,81.42510456852946,24,,,WIFI
00:3a:7d:a2:7b:73,IKT-Agder_Eksamen,[ESS],2025-04-07 10:24:16,1,2412,-74,58.1474802514442,8.009912939143128,81.42510456852946,24,,,WIFI
00:3a:7d:a2:7b:7f,IKT-Agder_Intern,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2025-04-07 10:24:16,52,5260,-74,58.1474802514442,8.009912939143128,81.42510456852946,24,,,WIFI
4f:a0:91:d7:0c:af,,Uncategorized;10,2025-04-07 10:24:18,,7936,-88,58.14748021158009,8.009913180732323,82.57777393626098,24,,,BT
4b:46:ee:84:71:5c,,Uncategorized;10,2025-04-07 10:24:19,,7936,-78,58.14748019673804,8.009913270175899,82.86318032528688,24,,,BT
66:fe:95:ab:8d:aa,Cat S75,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][MFPC],2025-04-07 10:24:21,149,5745,-83,58.14748017583924,8.009913390889565,80.71922416101836,32,,,WIFI
72:22:32:8d:bc:94,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:24:21,44,5220,-71,58.14748017583924,8.009913390889565,80.71922416101836,32,,,WIFI
66:22:32:8d:bf:b4,2ITB,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:24:21,48,5240,-44,58.14748017583924,8.009913390889565,80.71922416101836,32,,,WIFI
00:3a:7d:09:97:6f,IKT-Agder_Intern,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2025-04-07 10:24:21,116,5580,-84,58.14748017583924,8.009913390889565,80.71922416101836,32,,,WIFI
6e:22:32:8d:bc:94,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:24:21,44,5220,-71,58.14748017583924,8.009913390889565,80.71922416101836,32,,,WIFI
0e:ea:14:87:86:6a,LærlingLab,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-04-07 10:24:21,40,5200,-88,58.14748017583924,8.009913390889565,80.71922416101836,32,,,WIFI
69:df:62:1a:b9:a4,,Uncategorized;10,2025-04-07 10:24:29,,7936,-69,58.14747333857906,8.00983282658074,75.8430141955919,32,,,BT
77:7a:8b:eb:94:89,,Uncategorized;10,2025-04-07 10:24:30,,7936,-91,58.147472405854714,8.009821798126051,75.91738918534618,32,,,BT
7f:4c:aa:9c:5d:17,,Uncategorized;10,2025-04-07 10:24:33,,7936,-82,58.1474705921002,8.009800271155646,74.96805003539109,48,,,BT
7a:18:a4:3b:72:bd,,Uncategorized;10,2025-04-07 10:24:42,,7936,-67,58.147476761363706,8.009723287386095,73.18445889425382,32,,,BT
3a:da:b1:a6:e9:59,,Uncategorized;10,2025-04-07 10:24:43,,7936,-64,58.14747941153774,8.009707210661274,71.94207403397894,32,,,BT
53:5a:a4:6d:32:21,,Uncategorized;10,2025-04-07 10:24:43,,7936,-93,58.14747941153774,8.009707210661274,71.94207403397894,32,,,BT
61:bd:98:3b:9c:32,,Uncategorized;10,2025-04-07 10:24:45,,7936,-79,58.14748424936532,8.009678390563145,69.36416958069755,32,,,BT
5f:b5:36:63:34:c6,,Uncategorized;10,2025-04-07 10:24:46,,7936,-81,58.14748654855449,8.009664815949288,67.99243428268248,32,,,BT
53:14:65:1c:9b:17,,Uncategorized;10,2025-04-07 10:24:48,,7936,-79,58.147492063425865,8.009623922478424,68.18738229367008,32,,,BT
28:8e:b9:b4:23:71,SPEN NA,Uncategorized;10,2025-04-07 10:24:58,,7936,-86,58.147494707526654,8.009524761563172,68.15623660661527,48,,,BT
38:0e:4d:fb:3e:ac,IKT-Agder_Eksamen,[ESS],2025-04-07 10:25:05,140,5700,-87,58.14749105637742,8.009503410822267,65.7440751821749,48,,,WIFI
2b:66:55:13:37:3b,,Uncategorized;10,2025-04-07 10:25:10,,7936,-88,58.14748886753991,8.009501555553248,66.16528032774664,48,,,BT
4e:6c:0d:bf:89:da,,Uncategorized;10,2025-04-07 10:25:10,,7936,-86,58.14748886753991,8.009501555553248,66.16528032774664,48,,,BT
1b:e0:e1:92:8f:76,,Uncategorized;10,2025-04-07 10:25:14,,7936,-80,58.147487758294865,8.009502309048626,66.72442157606791,48,,,BT
6c:a3:0a:9d:5c:e8,,Uncategorized;10,2025-04-07 10:25:25,,7936,-51,58.147486018109106,8.009505618266411,56.846269262987846,24,,,BT
7d:b8:71:fa:da:1d,,Uncategorized;10,2025-04-07 10:25:26,,7936,-86,58.147489872554274,8.00951128766989,55.974979401441004,24,,,BT
61:1c:cb:2a:f8:00,,Uncategorized;10,2025-04-07 10:25:30,,7936,-88,58.14750381959313,8.009531508837382,53.38515932472821,24,,,BT
2b:66:55:13:37:3b,,Uncategorized;10,2025-04-07 10:25:31,,7936,-81,58.14750711960498,8.009533061282552,52.95386040907339,24,,,BT
52:79:8c:63:64:e1,,Uncategorized;10,2025-04-07 10:25:31,,7936,-83,58.14750711960498,8.009533061282552,52.95386040907339,24,,,BT
4d:81:f7:df:22:5e,JBL TUNE230NC TWS-LE,Uncategorized;10,2025-04-07 10:25:32,,7936,-54,58.147510013068654,8.009534103391754,52.435807964364486,24,,,BT
48:45:bb:8c:1b:05,,Uncategorized;10,2025-04-07 10:25:34,,7936,-82,58.14751644999236,8.009538065677077,52.43762907317859,16,,,BT
65:78:53:0a:02:16,,Uncategorized;10,2025-04-07 10:25:41,,7936,-78,58.1475228740365,8.009542859558444,53.85887656854452,24,,,BT
4e:6c:0d:bf:89:da,,Uncategorized;10,2025-04-07 10:25:42,,7936,-81,58.14752323580176,8.009543153116113,54.09509161368338,24,,,BT
2c:a7:74:96:d6:ed,,Uncategorized;10,2025-04-07 10:25:48,,7936,-86,58.14752458751855,8.009544280290164,53.40838446272513,16,,,BT
4e:7d:25:1a:81:5d,,Uncategorized;10,2025-04-07 10:25:49,,7936,-76,58.1475247355537,8.009544403395989,52.910177334729795,16,,,BT
01:72:72:aa:35:04,,Uncategorized;10,2025-04-07 10:25:55,,7936,-62,58.147525123224234,8.00954472721312,49.16943454994167,16,,,BT
d0:49:7c:e7:36:b0,OnePlus Nord2 5G,Smartphone;10,2025-04-07 10:25:57,,524,-85,58.14752516227656,8.009544759970757,48.267491997031534,16,,,BT
